baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	UniprotID
ABUW_RS02530	6.09902416730718e-05	0.302194026483854	0.177430981334556	0	1	1	WP_001293924.1
ABUW_RS02535	9.68488702411966e-05	0.234437639642847	0.175967680051095	0	1	1	WP_000543478.1
trxC	6.59409369239644e-05	0.0973328347506687	0.16752514905872	0	1	1	WP_000587649.1
ABUW_RS02545	4.43877933810499e-05	0.22265159951234	0.170453593288041	0	1	1	WP_001287659.1
ABUW_RS02550	5.69427345176916e-05	0.19719765809285	0.173169659119208	0	1	1	WP_000083565.1
ABUW_RS02555	4.78816083652478e-05	0.320670924526019	0.178425770198209	0	1	1	WP_001138893.1
ABUW_RS02560	0.000118080826881865	-0.0623910168914567	0.165260304987485	0	1	1	WP_000619820.1
ABUW_RS02565	0.000159183378228563	0.221559604529996	0.148334095515271	0	1	1	WP_001043524.1
ABUW_RS02570	4.14254704627526e-05	0.131384664975637	0.175464464761627	0	1	1	WP_001175201.1
ABUW_RS02575	2.59885510597164e-05	-0.00899932767725564	0.205265031411466	0	1	1	WP_001115787.1
ABUW_RS02580	4.87962054451907e-05	0.258002782835057	0.168800959050365	0	1	1	WP_000645707.1
ABUW_RS02585	7.32068936748068e-05	0.138127803836277	0.165626422359986	0	1	1	WP_001161539.1
ABUW_RS02590	7.44579434297616e-05	0.278978728487829	0.166047917435925	0	1	1	WP_000637023.1
radC	6.52424820379316e-05	0.188747308988319	0.179639432040777	0	1	1	WP_085920667.1
coaBC	0.000280786066283819	0.07111451613699	0.131146177054313	0	1	1	WP_000006958.1
secF	0.000320041262368361	0.0122576576385547	0.140575843718506	0	1	1	WP_001985897.1
secD	0.000691274240660968	-0.0227415249469562	0.133424257004769	0	1	1	WP_001270222.1
yajC	8.63149332859661e-05	-0.00489265491121021	0.16553719916494	0	1	1	WP_000051669.1
tgt	0.000223490543313854	-0.0116063869129985	0.139647852068007	0	1	1	WP_000667229.1
ABUW_RS02625	2.94579533885761e-05	0.213520831757299	0.20429327287601	0	1	1	WP_000147160.1
ABUW_RS02630	2.79561161047299e-05	0.313438384422424	0.190019251543906	0	1	1	WP_001121110.1
queA	7.46333922794134e-05	0.189501255448564	0.163586080126382	0	1	1	WP_001177136.1
ABUW_RS02640	1.92473635320371e-06	0.584678207141674	0.371143353150632	0	1	1	no data
ABUW_RS02645	2.42588718964056e-05	0.284414915296544	0.216480309701831	0	1	1	WP_000107855.1
ABUW_RS02650	6.05217443634665e-06	0.0859709297494942	0.274193379774111	0	1	1	WP_000218943.1
ABUW_RS02655	1.56974261743613e-06	0.0656766845292704	0.40920706428118	0	1	1	WP_000424605.1
ABUW_RS02660	2.20763173275644e-05	0.137598377814357	0.209215226901263	0	1	1	WP_000125747.1
ABUW_RS02670	7.10065074339483e-06	0.260046825016605	0.246806969003306	0	1	1	WP_000049658.1
ABUW_RS20420	2.20428084003469e-07	-1.60979515499255	0.982786440329396	0	1	1	WP_001015076.1
ABUW_RS02675	1.0713987683998e-05	0.125360526917759	0.233507985609783	0	1	1	WP_001178668.1
ABUW_RS02680	2.82063136891277e-05	0.0363657280838586	0.198768518718416	0	1	1	WP_000632296.1
ABUW_RS02685	0.000136690508194657	0.117719765017522	0.160050081022155	0	1	1	WP_002014340.1
ABUW_RS02690	3.80349844871489e-06	0.361555474672329	0.324802693494006	0	1	1	WP_001043481.1
ABUW_RS02695	1.07813174293063e-05	0.0497086695507635	0.243912491584568	0	1	1	WP_000786719.1
ABUW_RS02700	1.5214837681125e-05	0.442947172848589	0.205275437072076	0	1	1	WP_000556351.1
ABUW_RS02705	5.08243628256231e-05	0.223305313078621	0.165683290670878	0	1	1	WP_001094886.1
ABUW_RS02710	2.92152439897767e-05	0.194276075870391	0.184903964907874	0	1	1	WP_000696053.1
ABUW_RS02715	5.53589163138634e-05	0.227369073938324	0.163472583063985	0	1	1	WP_000417952.1
ABUW_RS02720	2.06091775468382e-05	0.37238715274503	0.20192411375192	0	1	1	WP_000713873.1
ABUW_RS02730	3.24404766803942e-06	0.250312182099544	0.310897213173424	0	1	1	WP_000130085.1
ABUW_RS02735	8.23382489730783e-06	-0.0826533053102293	0.246984045365126	0	1	1	WP_000113725.1
ABUW_RS02740	4.45992666931269e-05	0.0935125576534162	0.173703224320022	0	1	1	WP_000483061.1
ABUW_RS02745	1.14050081011574e-05	0.346583400006805	0.214260431838077	0	1	1	WP_000979757.1
ABUW_RS02750	0.000120715446450799	0.197622823856833	0.146173386437943	0	1	1	WP_000774268.1
ABUW_RS19680	5.1768426292151e-06	0.234361854444077	0.265101617568006	0	1	1	no_data
ABUW_RS02765	0.000456076801722665	0.0531510211806461	0.138803269908871	0	1	1	WP_001046004.1
ABUW_RS02770	0.000204166143304019	0.0827898611143788	0.14525506637343	0	1	1	WP_100222614.1
ABUW_RS02775	0.000833593886896458	-0.0616859418119894	0.142206713769333	0	1	1	WP_001071615.1
ABUW_RS02780	0.000859883041807021	0.0540283338603841	0.167926346101589	0	1	1	WP_001207612.1
ABUW_RS02785	0.000559215975463441	0.0299410772038815	0.15707931972401	0	1	1	WP_000963361.1
ABUW_RS02790	0.000369092945023655	0.195901001538326	0.198318942277441	0	1	1	WP_000729646.1
ABUW_RS02795	5.74135720725063e-05	0.152282861692498	0.236960952372473	0	1	1	WP_001050805.1
ABUW_RS02800	5.26161881789631e-05	0.158068029807877	0.232093569365783	0	1	1	WP_000109738.1
ABUW_RS02805	1.19931853278696e-05	-0.00620365634343844	0.236284584915603	0	1	1	WP_000987745.1
ABUW_RS02810	3.28756118372457e-05	0.198033792111806	0.217815998434417	0	1	1	WP_000990625.1
ABUW_RS02815	1.96269205099642e-05	0.279608899440986	0.200915070671372	0	1	1	WP_001059843.1
ABUW_RS02820	2.11831110546596e-05	0.0835364404370629	0.225188666460899	0	1	1	WP_000742888.1
ABUW_RS02825	2.52506274361435e-05	0.21483488589563	0.21114034533091	0	1	1	WP_000600982.1
ABUW_RS02830	2.88432068723409e-06	-0.198117959065596	0.345649129684901	0	1	1	WP_000571491.1
ABUW_RS02835	6.54809709225476e-06	0.712657452646419	0.28375487355662	0	1	1	WP_001114936.1
ABUW_RS02840	1.95777707217139e-06	0.423612211345159	0.374028708861112	0	1	1	WP_000659474.1
ABUW_RS02845	1.33710496016856e-05	0.2641873405863	0.225724710432819	0	1	1	WP_000015691.1
ABUW_RS02850	2.67272330541177e-05	0.278800821466725	0.192094792326797	0	1	1	WP_000950641.1
ABUW_RS02855	3.18370066366081e-05	0.139190390636668	0.182742009147768	0	1	1	WP_001243259.1
ABUW_RS02860	2.01858230518736e-05	0.151047306726892	0.199950077002645	0	1	1	WP_000748563.1
ABUW_RS02865	6.66300404656873e-05	0.17340360285652	0.199848480513703	0	1	1	WP_000289874.1
ABUW_RS02870	5.58474683364235e-05	0.222832460872519	0.173437826390247	0	1	1	WP_001284079.1
ABUW_RS02875	0.000535235006786171	0.295620316636729	0.151412208031332	0	1	1	WP_000194110.1
glnE	0.00075657369042463	0.251245184885405	0.140535470515547	0	1	1	WP_000990839.1
ABUW_RS02885	0.000518139877476655	0.0207050448836476	0.14485105258347	0	1	1	WP_001046506.1
ABUW_RS02890	7.06854832708919e-05	0.152905733206062	0.162537438959428	0	1	1	WP_000548427.1
ABUW_RS02895	9.04100927090351e-05	0.148643096250254	0.151104126550448	0	1	1	WP_000697431.1
ABUW_RS02900	6.13113440156501e-05	0.193869954930702	0.158254344142888	0	1	1	WP_000989966.1
ABUW_RS02905	5.70540832083216e-05	0.333170803796241	0.164884233148488	0	1	1	WP_001033815.1
ABUW_RS02910	8.61278674529704e-05	0.149794111161271	0.165520549036791	0	1	1	WP_000706922.1
ABUW_RS02915	4.946729424546e-05	0.167112678171105	0.17313287659275	0	1	1	WP_000909270.1
ABUW_RS02920	6.31152933750409e-05	0.301472478346747	0.17482878279986	0	1	1	WP_000721907.1
wecB	0.000937740209050809	0.179098752494895	0.127079493355607	0	1	1	WP_000598629.1;WP_000718056.1;WP_000832515.1
ABUW_RS02930	6.84869637266426e-05	0.229280011666186	0.195044098011268	0	1	1	WP_223155315.1
ABUW_RS02935	1.44915983882874e-05	-0.111669293173064	0.223262979035714	0	1	1	WP_001251490.1
aspS	0.000870385665870069	-0.052768003748646	0.132980499457665	0	1	1	WP_000986451.1
ABUW_RS02945	3.13583462259811e-05	0.184075245405093	0.193786619787665	0	1	1	WP_001116946.1
znuD	0.00023465763668177	0.196517407067573	0.155547137778159	0	1	1	WP_000899872.1
ABUW_RS02955	0.000172481942755053	0.0486906585677196	0.152547149748681	0	1	1	WP_001218074.1
ABUW_RS02960	5.73617694747715e-05	0.104199585596334	0.169710955458461	0	1	1	WP_001290065.1
ABUW_RS02965	0.000462129931803236	0.0530991497982457	0.201118910943895	0	1	1	WP_000743009.1
ABUW_RS02970	0.000116537988923002	0.697930919579852	0.205737363499289	0	1	1	WP_001113293.1
ABUW_RS02975	0.000774163489966242	0.347117079127076	0.170094792179255	0	1	1	WP_001123422.1
ABUW_RS02980	0.00156315033245496	0.104519126184232	0.128416160221372	0	1	1	WP_001136747.1
ABUW_RS02985	0.000167187586641446	0.241203843364701	0.211423725400496	0	1	1	WP_000784270.1
baeS	0.000204877660857475	0.29153414078324	0.160549682349824	0	1	1	WP_012300504.1
ABUW_RS02995	0.000105909966668039	0.2690348108744	0.169771524867386	0	1	1	WP_000680574.1
ABUW_RS03000	0.00028073490962604	0.0462131818118427	0.134169281155113	0	1	1	WP_001160220.1
ABUW_RS03005	0.00140415171877515	0.0868880448717998	0.141038470898361	0	1	1	WP_000199593.1
ABUW_RS03010	3.9274986313014e-05	0.143664152216032	0.172375364717719	0	1	1	WP_000701690.1
ABUW_RS03015	3.66861637082557e-05	0.0419110601251398	0.178338845533892	0	1	1	WP_001220109.1
ABUW_RS03020	2.75980590368361e-05	0.192242898347855	0.187572517139541	0	1	1	WP_000509973.1
ABUW_RS03025	0.000204968130785836	0.176971365732404	0.138905232810245	0	1	1	WP_000045364.1
ABUW_RS03030	0.000170962106836667	0.0702818161972507	0.149775228151402	0	1	1	WP_000083551.1
trpB	0.00057368432691453	0.166954446054892	0.125764087779097	0	1	1	WP_000372732.1;WP_001164645.1
ABUW_RS03040	6.12308797035962e-05	0.241023662537691	0.1726991899552	0	1	1	WP_001139542.1
ABUW_RS03045	9.59681647133383e-05	0.137626021460046	0.200101689303425	0	1	1	WP_000364272.1
ABUW_RS03050	9.98574322645537e-05	0.223865936524396	0.145256315956927	0	1	1	WP_000991228.1
ABUW_RS03055	8.25044049613563e-05	0.132134279773871	0.167878856878897	0	1	1	WP_001155158.1
trpA	0.000392082147241386	0.00815258549194217	0.143139105162692	0	1	1	WP_000088559.1
accD	0.000285277519597344	0.045282828434421	0.141345920064634	0	1	1	WP_001071168.1
folC	0.000203743969086141	0.160973916585189	0.140206374535013	0	1	1	WP_000813093.1
ABUW_RS03075	0.000173514941788036	0.164460134947286	0.139085792277503	0	1	1	WP_002001156.1
ABUW_RS03080	3.34679982953277e-05	0.245722411707365	0.188725547114025	0	1	1	WP_000714606.1
ABUW_RS03085	4.52226777418853e-05	0.305014068403444	0.200547299124214	0	1	1	WP_188136368.1
ABUW_RS03090	0.000325483138546837	0.235981262105151	0.176334370420971	0	1	1	WP_000175332.1
secA	0.000736219301235802	0.049639548412961	0.151368542301093	0	1	1	WP_000881342.1
ABUW_RS03100	0.000154963992594555	-0.140968359882712	0.182277865818528	0	1	1	WP_000757174.1
ABUW_RS03105	0.00021369860464669	0.0725251149330228	0.145251717352554	0	1	1	WP_000446411.1
ABUW_RS03110	6.68018078904008e-05	0.0324846173472573	0.160311326963127	0	1	1	WP_001985920.1
ABUW_RS03115	6.07961296837577e-05	0.22541803407683	0.162904491150193	0	1	1	WP_000110465.1
ABUW_RS03120	2.83493522838071e-05	0.114193189194056	0.19436978655885	0	1	1	WP_000278748.1
ABUW_RS03125	7.05753641861889e-05	0.00837490933320089	0.152248987731744	0	1	1	WP_000129258.1
ABUW_RS03130	2.27222445879715e-05	-0.0664697037585161	0.202267524762906	0	1	1	WP_001280986.1
ABUW_RS03135	0.000146277030195855	0.15505810986529	0.14816563793519	0	1	1	WP_001274334.1
ABUW_RS03140	7.02131070905199e-05	0.0893312802041417	0.163217711022299	0	1	1	WP_001287639.1
ABUW_RS03145	0.000544205367020282	0.0110281063747296	0.127944810122477	0	1	1	WP_000085721.1
ABUW_RS03150	0.000108135224692044	0.122637636506934	0.156737028638766	0	1	1	WP_000205332.1
ABUW_RS03155	0.000974339317812912	-0.11853303623707	0.145775666469617	0	1	1	WP_002001352.1
ABUW_RS03160	0.00201016751182027	-0.045246888624144	0.150533836748129	0	1	1	WP_001075596.1
ABUW_RS03165	0.000226561953784979	0.0390002436194451	0.142876649958411	0	1	1	WP_000281764.1
ABUW_RS03170	6.97492891526584e-05	0.0301438436301729	0.163077294240084	0	1	1	WP_000935247.1
ABUW_RS03175	1.58928147767213e-05	0.157792229129333	0.211505145116543	0	1	1	WP_000457783.1
ABUW_RS03180	0.000108822455847952	0.0430259565499132	0.168233830797513	0	1	1	WP_001176585.1
ABUW_RS03185	0.000223963068585185	0.110936984433586	0.137590136425269	0	1	1	WP_000129968.1
ABUW_RS03190	7.14297162843498e-05	0.121296553846646	0.169403143818582	0	1	1	WP_000477151.1
ABUW_RS03195	0.0143154484657974	-0.292219097453854	0.17358168604959	0	1	1	WP_000777885.1
ABUW_RS20425	0.000101140733770787	-0.192924823060156	0.165805420341565	0	1	1	WP_000692859.1
ABUW_RS03205	0.000868611869660163	-0.252490816637684	0.156039574931192	0	1	1	WP_000512708.1
ABUW_RS03210	0.000382567513495468	-0.032358078307827	0.139008205751099	0	1	1	WP_000004974.1
ABUW_RS03215	0.000222684511794602	-0.0190369389453052	0.142380414578137	0	1	1	WP_000371532.1
ABUW_RS03220	0.000181948720070715	-0.00485179187246846	0.172213570880563	0	1	1	WP_000070856.1
typA	0.00183198996911656	-0.0530631228507671	0.139241870668493	0	1	1	WP_001280092.1
mscL	0.000162328575250843	-0.126114122047933	0.193490939957502	0	1	1	WP_000022555.1
ABUW_RS03235	3.49336891631089e-05	0.0517933886191176	0.19609917745997	0	1	1	WP_001072495.1
ABUW_RS03240	2.7761008040074e-05	0.00959377699985256	0.190134602314966	0	1	1	WP_001192454.1
mutM	0.000109077701911474	-0.0463396288872598	0.148876317288575	0	1	1	WP_001114561.1
ABUW_RS03250	5.23118156788139e-05	0.0735711931560158	0.18435430868229	0	1	1	WP_001280163.1
ABUW_RS03255	0.00019750040221746	0.0694118020468923	0.146006681915571	0	1	1	WP_000055221.1
ABUW_RS03260	0.000361530615749573	-0.0228712921703655	0.144383932068196	0	1	1	WP_001096153.1
ABUW_RS03265	4.02004748109473e-05	0.0868064564036148	0.18478845146665	0	1	1	WP_000231856.1
ABUW_RS03270	0.000256339557618149	0.261404983787221	0.17880891218849	0	1	1	WP_000734697.1
ABUW_RS03275	6.18158979043758e-05	0.16850790631611	0.17782890995913	0	1	1	WP_000850475.1
ABUW_RS03280	6.70422319526945e-05	0.195711669991328	0.171118361000954	0	1	1	WP_000054212.1
ABUW_RS03285	6.78648934383995e-05	0.217861933879025	0.183596882212907	0	1	1	WP_000190594.1
ABUW_RS03290	9.8729882474363e-06	0.194550738259988	0.253889112695555	0	1	1	WP_000354389.1
ABUW_RS03295	1.39180804394951e-05	0.168751152530786	0.238919854745672	0	1	1	WP_000056785.1
ABUW_RS19685	3.03919247857632e-06	-0.250054437269128	0.314499448946511	0	1	1	no_data
ABUW_RS03310	0.000236343588361305	-0.100426219101542	0.14542161615041	0	1	1	WP_000929502.1
ABUW_RS03315	0.000507520392077306	-0.0375307129834574	0.128327448061275	0	1	1	WP_001202759.1
ABUW_RS03320	0.000154705210567125	0.151595115427722	0.149474738841829	0	1	1	WP_001985939.1
ABUW_RS03325	5.81226600296814e-05	0.129462192876221	0.159270151543441	0	1	1	WP_001260822.1
ABUW_RS03330	1.29723493609797e-05	0.187319210117417	0.228784741723609	0	1	1	WP_001985941.1
pilG	1.73835851622438e-05	-0.147920379414611	0.258262204686743	0	1	1	WP_000389061.1
ABUW_RS03340	2.22688178645392e-05	0.0723518062173667	0.204409135359283	0	1	1	WP_000101096.1
ABUW_RS03345	2.34615070633975e-05	-0.00312321617410423	0.19023617134316	0	1	1	WP_000729762.1
ABUW_RS03350	9.03450195372623e-05	0.176866890966859	0.159557420329658	0	1	1	WP_000505931.1
ABUW_RS03355	0.00017089567425129	0.194605530737789	0.158590535516684	0	1	1	WP_000658892.1
ABUW_RS03360	1.8182922524935e-05	0.161677798242879	0.199665546717879	0	1	1	WP_000678916.1
ABUW_RS03365	4.57327080374754e-05	0.243620470590191	0.207971018162475	0	1	1	WP_000355862.1
ABUW_RS03370	4.40184483953565e-05	0.237916479436363	0.192656991210707	0	1	1	WP_000022126.1
dapE	0.000129490928864046	0.0880944526496118	0.153724425958264	0	1	1	WP_001016570.1
ABUW_RS03380	1.99342793127073e-05	-0.0897962045548261	0.243427970758265	0	1	1	WP_001984826.1
ABUW_RS03385	6.03924609197685e-05	0.26679425544455	0.181310760618926	0	1	1	WP_001017533.1
ABUW_RS03390	3.7127399573946e-05	0.0292848379693241	0.18338091910046	0	1	1	WP_001259498.1
ABUW_RS03395	4.71107791846706e-05	0.112569728128358	0.179042344511343	0	1	1	WP_000077305.1
ABUW_RS03400	3.59169027719497e-06	0.00340437715936546	0.318061293292013	0	1	1	no data
ABUW_RS03405	1.09934444070525e-05	-0.120345896386293	0.251457479234408	0	1	1	no data
ABUW_RS03410	5.23574918869567e-06	-0.841766585796409	0.316582683285233	0	1	1	no data
ABUW_RS03415	2.80830098287268e-06	-0.424285670812376	0.371827421631409	0	1	1	no data
ABUW_RS03420	1.456552480699e-05	-0.0287025098776767	0.231978029046715	0	1	1	no data
ABUW_RS03425	0.000222801274882241	0.167407054933411	0.188638769668909	0	1	1	no data
ABUW_RS03430	0.00036630122913603	0.166889619579583	0.192026328846991	0	1	1	WP_001198167.1
ABUW_RS03435	0.000500990750474229	0.11083474433598	0.167787145346992	0	1	1	WP_000473052.1
ABUW_RS03440	0.000182785164583517	-0.0364410498766571	0.13591959074328	0	1	1	WP_000125649.1
ABUW_RS03450	0.000151204472048733	0.0223387599528628	0.148428534454409	0	1	1	WP_000003701.1
ABUW_RS03455	6.05152683768369e-05	0.190349210331356	0.166739420283036	0	1	1	WP_001047593.1
ABUW_RS03460	4.24640534518438e-05	0.212605731966164	0.1850220194426	0	1	1	WP_002010643.1
ABUW_RS20110	2.348993052316e-05	-0.0558669415718518	0.204147553833391	0	1	1	WP_000490937.1
ABUW_RS03465	0.000164569032892629	0.0755128622538663	0.149595606671759	0	1	1	WP_001005337.1
ABUW_RS03470	6.70945376089975e-05	0.125871083314167	0.165305087133797	0	1	1	WP_000811534.1
ABUW_RS03475	6.08272701655859e-05	0.293238626054877	0.161085569374481	0	1	1	WP_000615951.1
sbmA	5.17147812911014e-05	0.268261860063501	0.165281250149383	0	1	1	WP_025464703.1
ABUW_RS03485	2.43671192348341e-05	0.168253133950783	0.185160161688081	0	1	1	WP_000735821.1
ABUW_RS03490	2.82358754575646e-05	0.222988111166952	0.187498367207679	0	1	1	WP_000789875.1
ABUW_RS03495	7.04047651966586e-05	0.128519243635336	0.168073616686088	0	1	1	WP_000086443.1
ABUW_RS03500	8.75701657263096e-05	0.0814082973612799	0.169352765628959	0	1	1	WP_000037735.1
gatB	0.000294992548643767	0.0606168871009149	0.139934569480473	0	1	1	WP_000796650.1
gatA	0.000314674346447388	0.083199779096431	0.136374414693136	0	1	1	WP_000130658.1
gatC	4.35210320420044e-05	0.0708024452362048	0.170808449219085	0	1	1	WP_000107699.1
ABUW_RS03520	0.000474971164761001	-0.0479700042331389	0.132867236068205	0	1	1	WP_169517978.1
mreC	0.00026804444737052	0.0509029391473034	0.140918196002194	0	1	1	WP_001182997.1
mreD	6.25353341896455e-05	0.134748973370209	0.173323787877796	0	1	1	WP_001121007.1
ABUW_RS03535	8.72568485932402e-05	0.137878170816425	0.15958216345345	0	1	1	WP_000940845.1
rng	0.00033176222595613	0.103071046273021	0.130155059146606	0	1	1	WP_001288187.1
ABUW_RS20115	0.000595001985529888	0.244561114646725	0.184154054203274	0	1	1	WP_001103036.1
ABUW_RS03550	0.00288892869117592	0.296319252090384	0.170959103722623	0	1	1	WP_001247585.1
ABUW_RS03555	0.000244097682302997	0.166288087856332	0.154799080199423	0	1	1	WP_000216076.1
thrH	0.000144050746185592	0.251112561058963	0.172101898892973	0	1	1	WP_000406996.1
ABUW_RS03565	0.000849447096349397	-0.058913058440391	0.175506679989251	0	1	1	WP_000768265.1
ABUW_RS03570	5.16592999486295e-05	0.340239328492439	0.178760668122499	0	1	1	WP_001023281.1
ABUW_RS03575	5.3442994661063e-05	0.191077782164501	0.185566408487377	0	1	1	WP_000187151.1
ABUW_RS03580	4.48487451463476e-05	0.274025575601858	0.180676545730048	0	1	1	WP_000993868.1
ABUW_RS03585	5.72289939222213e-05	0.210260573495411	0.178740047495764	0	1	1	WP_000799166.1
ABUW_RS03590	0.000128920429738847	0.0434903274108832	0.150414837473802	0	1	1	WP_000426935.1
ABUW_RS03595	5.18742882037465e-05	0.135566906720036	0.18685299922002	0	1	1	WP_001186885.1
ABUW_RS03600	0.000143852948149877	0.0425713428112653	0.147724480442545	0	1	1	WP_001053074.1
hchA	7.03426382075379e-05	0.160814960660023	0.165998285152908	0	1	1	WP_001095768.1
ABUW_RS03610	3.5742844876538e-06	-0.0371945738154381	0.306071739986099	0	1	1	WP_001291525.1
ABUW_RS03615	1.88632933789543e-06	0.228987577373763	0.420418051305763	0	1	1	WP_001288394.1
ABUW_RS03620	4.62034068475199e-07	-0.866276135818644	0.826966896416495	0	1	1	WP_001290367.1
ABUW_RS03625	0	NA	NA	NA	NA	NA	WP_000028947.1
ABUW_RS03630	4.94205873244757e-06	-0.0675522393721883	0.299528436694503	0	1	1	WP_000130785.1
ABUW_RS03635	2.95755929709003e-05	0.0926372506362219	0.194841228371318	0	1	1	WP_000765548.1
ABUW_RS03640	3.85464709507465e-05	0.190506806890961	0.192039547447811	0	1	1	WP_000993558.1
ABUW_RS03650	9.63568726551826e-06	0.30559175593699	0.23247396972431	0	1	1	WP_001056658.1
ABUW_RS03655	1.00788588592478e-05	0.614883083260674	0.234168056809975	0	1	1	WP_000371040.1
ABUW_RS03660	9.26059179548669e-07	0.135239563996257	0.462473924433418	0	1	1	WP_000380112.1
ABUW_RS03665	2.03220236156394e-06	-0.00962613110345011	0.360674114072731	0	1	1	WP_001076118.1
ABUW_RS03670	0.000211999918353779	0.203850899163526	0.165082940979463	0	1	1	WP_000065152.1
ABUW_RS03675	1.47782662129353e-05	0.245612260541617	0.212603195462583	0	1	1	WP_000370485.1
ABUW_RS03680	5.31180383850789e-05	0.159311985463459	0.184262454818876	0	1	1	WP_000105769.1
ABUW_RS19690	3.23533815015346e-06	-0.0734477857797808	0.339260050334711	0	1	1	WP_001217698.1
ABUW_RS03685	7.6421334579909e-06	-0.0953113313764607	0.251685436477907	0	1	1	WP_000051086.1
ABUW_RS20430	5.50797220608318e-06	0.194283124812866	0.26693161036845	0	1	1	WP_000047869.1
ABUW_RS03690	1.79507936542995e-05	0.0266457097717687	0.212759455546667	0	1	1	WP_000061204.1
ABUW_RS03695	9.65498119851006e-06	0.370778523578822	0.242119665314065	0	1	1	WP_000093310.1
ABUW_RS20435	5.47340865839073e-08	1.98860446689132	1.57803773598981	0	1	1	WP_001001967.1
ABUW_RS03705	7.63998545245081e-06	0.311318681144354	0.264144764227101	0	1	1	WP_000826377.1
ABUW_RS03710	1.78316148857809e-06	0.656081795599701	0.371862977767386	0	1	1	WP_000801875.1
ABUW_RS03715	1.0931484950406e-08	0	1.6846115966068	0	1	1	WP_000066269.1
ABUW_RS03720	0	NA	NA	NA	NA	NA	WP_001278405.1
ABUW_RS03725	3.35862777733098e-06	0.176094159586145	0.324384361484424	0	1	1	WP_001204261.1
ABUW_RS03730	4.32675435717334e-06	0.748412598206184	0.30817080236421	0	1	1	WP_000360554.1
ABUW_RS03735	2.97494333416696e-06	0.566459677299342	0.333357704602525	0	1	1	WP_000206511.1
ABUW_RS03740	7.17220415293101e-06	0.108124025709404	0.256873668613227	0	1	1	WP_000524893.1
ABUW_RS03745	1.60114788761717e-06	-0.0963078494929502	0.436371084201127	0	1	1	WP_000837877.1
ABUW_RS03750	7.83958474389245e-06	0.399947558259446	0.258167077959978	0	1	1	WP_000994942.1
ABUW_RS03755	1.41186198811911e-06	0.594696772450953	0.422180490067144	0	1	1	no data
ABUW_RS03760	4.56826268064927e-06	0.336868011794188	0.288159783628564	0	1	1	WP_001203942.1
ABUW_RS03765	1.80119311523734e-06	0.528670996803775	0.370387620752119	0	1	1	WP_000091776.1
ABUW_RS03770	0.000138890777458258	0.112369916294651	0.171762221887183	0	1	1	WP_000020584.1
ABUW_RS03775	1.39409176033637e-05	0.238824717690969	0.214746081709667	0	1	1	WP_000433694.1
ABUW_RS03785	5.4525000529009e-06	0.109830050346334	0.289206945675927	0	1	1	WP_000378515.1
ABUW_RS03790	4.14506407023428e-06	-0.0852414282342273	0.309125008808957	0	1	1	WP_000372122.1
ABUW_RS03795	1.71317076719281e-06	0.108207166430156	0.364307297117017	0	1	1	WP_000729387.1
ABUW_RS03800	9.097324047383e-06	0.0703059923673266	0.260672120276821	0	1	1	no_data
ABUW_RS03805	1.07096936748417e-05	0.136973213019436	0.220750101642035	0	1	1	WP_000268265.1
ABUW_RS03810	1.24646066577551e-05	0.194610538970656	0.215067909365647	0	1	1	WP_000146968.1
ABUW_RS03815	7.00466243735657e-07	0.234031494823127	0.563037449014048	0	1	1	WP_000004552.1
ABUW_RS20440	2.56298297590552e-07	0.135391691269769	0.944556702828491	0	1	1	WP_001291449.1
ABUW_RS03820	1.69659231741387e-06	0.498197678875197	0.404881330728756	0	1	1	WP_000589034.1
ABUW_RS03825	6.86524968916382e-06	0.349385159014794	0.271638388718271	0	1	1	WP_001278744.1
ABUW_RS03830	1.38614305245154e-05	0.149335289558712	0.221560446637913	0	1	1	WP_000502910.1
ABUW_RS03835	3.10071035610633e-06	0.370167669708508	0.329545213991624	0	1	1	WP_000524483.1
ABUW_RS03840	3.87704072176924e-06	0.661600838294699	0.293380553784966	0	1	1	WP_000505830.1
ABUW_RS03845	4.10880924314857e-06	0.351425043736205	0.294071212249439	0	1	1	WP_000524214.1
ABUW_RS03850	1.3899048722325e-05	0.1710731621698	0.258602203587825	0	1	1	WP_000043392.1
ABUW_RS03855	4.73631988869764e-06	0.165021523531013	0.301280407502039	0	1	1	WP_000539744.1
ABUW_RS03860	4.64293279323542e-06	0.312413746141083	0.30439337684331	0	1	1	WP_001251874.1
ABUW_RS03865	3.79589216861914e-08	1.02681692647251	1.57816228364505	0	1	1	WP_001277691.1
ABUW_RS03870	1.38925281573797e-06	0.648952356287672	0.44889048261674	0	1	1	WP_000064570.1
ABUW_RS03875	6.85282930039399e-06	-0.075386273739685	0.257242405633623	0	1	1	WP_001284999.1
ABUW_RS03880	1.79357623728726e-07	0.445110900052103	1.00097118941853	0	1	1	WP_000094258.1
ABUW_RS03885	7.82552238590626e-06	0.164121494771071	0.248800109589213	0	1	1	WP_001185578.1
ABUW_RS03890	6.47301870399554e-05	-0.0119278330348	0.180614143580037	0	1	1	WP_000335868.1
ABUW_RS03895	0.000111829602170308	-0.0181113894579411	0.167425177588232	0	1	1	WP_000274931.1
ABUW_RS19705	4.46402968400605e-06	-0.0563376863337083	0.302593899826339	0	1	1	WP_001983384.1
ABUW_RS03900	8.10436916382893e-06	0.00671320652707735	0.246280271731982	0	1	1	WP_000523931.1
